pheno_name	heritability	experimental	residuals	ratio_test_p	residuals_norm_p	het_test_p
OTU-B_1031	0	14	86	1	0.000198809568876075	0.977358985068874
OTU-B_166	17	16	67	0.181815235875188	0.468121667840169	0.719155531305837
OTU-B_3230	19	5	76	0.113499893656947	5.66557851928474e-08	0.688609014861428
OTU-B_794	0	17	83	1	0.0110078112939971	0.587710951469898
OTU-B_1098	0	14	86	1	4.86097842005746e-06	0.488497402278389
OTU-B_2174	0	2	98	1	2.066632342542e-07	0.740972190090611
OTU-B_3023	10	9	81	0.513197896201699	1.68651404742147e-06	0.805832820915445
OTU-B_1480	0	50	50	1	0.00353507306344974	0.968609252913737
OTU-B_2498	0	0	100	1	3.74956913518045e-05	0.986174320031844
OTU-B_318	0	63	37	1	1.62633425656499e-06	0.00579366473104115
OTU-B_1607	0	33	67	1	0.000146386898422205	0.36940907526363
OTU-B_2406	0	9	91	1	0.00124327177156216	0.699094636528341
OTU-B_2559	4	5	91	0.989703872493658	0.000275540240260713	0.221703414705599
OTU-B_2866	4	4	92	1	0.00010073795066146	0.413569906622041
OTU-B_2448	0	5	95	1	0.00496766329918231	0.640715881385481
OTU-B_835	4	23	73	0.99527939029575	1.04253655850308e-07	0.648629805899736
OTU-B_2321	7	10	83	0.747665778717571	0.0121529223529192	0.693412198703275
OTU-B_2912	13	2	85	0.361745928347333	0.00105993762722938	0.637959018276804
OTU-B_2899	11	15	74	0.398330219206456	3.64973526465566e-07	0.673026438899043
OTU-B_2913	3	12	85	1	2.80508924710765e-07	0.818528635574682
OTU-B_2950	0	16	84	1	8.47886576162151e-07	0.950899636278919
OTU-B_3244	6	13	81	0.771036599956015	4.9678110918223e-08	0.478159328722808
OTU-B_8	4	70	26	0.458046564804986	0.00991112833754604	0.807745800121213
OTU-B_3331	0	72	28	1	6.31017702195944e-17	4.17554712489989e-06
OTU-B_571	12	41	47	0.167314654513051	0.000219551761828768	0.827039757149866
OTU-B_2670	14	7	79	0.271072501367499	4.27688531389152e-13	0.0631938811616495
OTU-B_17	5	69	26	0.24045600516268	0.642505947940276	0.966051607070198
OTU-B_3642	4	14	82	1	1.68327379386565e-07	0.945296538561877
OTU-B_21	6	61	33	0.291462249204633	0.610208471399898	0.959359980872275
OTU-B_26	9	36	55	0.329248613051621	0.017887167716572	0.935871245983311
OTU-B_518	0	47	53	1	8.00801909215175e-07	0.584929707700705
OTU-B_2019	2	13	85	1	0.00472050836502005	0.504591224609752
OTU-B_2369	3	0	97	1	0.000646782671791482	0.706533802188396
OTU-B_2145	0	29	71	1	1.98445059738081e-05	0.895878885829431
OTU-B_212	0	31	69	1	0.363404660173368	0.913168403818219
OTU-B_1262	0	8	92	1	6.05784787466015e-07	0.0435869145854808
OTU-B_223	6	68	26	0.191998368774101	6.90450606876592e-05	0.025660022188443
OTU-B_2647	10	8	82	0.55215642071869	1.08074153435307e-06	0.459581401171941
OTU-B_467	0	30	70	1	2.16809819955341e-05	0.531364871372124
OTU-B_3321	0	7	93	1	2.65617903234721e-08	0.975759406573429
OTU-B_3723	18	18	64	0.0819544323844345	1.59778473949179e-06	0.896268763194455
OTU-B_710	0	12	88	1	9.04594625206863e-05	0.429671582703581
OTU-B_2023	0	14	86	1	0.00635847693282177	0.654337219151633
OTU-B_2087	6	5	89	0.878635341852271	0.128109297257066	0.937889164657797
OTU-B_3308	15	15	70	0.174935022693066	0.000405887703213081	0.873302849957373
OTU-B_3462	7	22	71	0.647844181392472	6.1038368835e-08	0.794411520872126
OTU-B_57	18	15	67	0.132866514673738	0.520135067211025	0.954742831001411
OTU-B_1383	8	30	62	0.510153776725291	0.44543715605814	0.674799946466256
OTU-B_130	0	43	57	1	2.02398150796836e-14	0.134356640624972
OTU-B_153	12	78	10	2.02218964009637e-07	1.32126832334637e-09	0.398991629265015
OTU-B_301	3	26	71	1	6.13701032728177e-11	0.211441091491196
OTU-B_1769	3	37	60	0.955854203382489	0.0497349658588932	0.66108122853064
OTU-B_2196	1	9	90	1	0.0037075741099423	0.647795280835383
OTU-B_2722	12	25	63	0.232951914303161	4.93774465050199e-06	0.534122818137832
OTU-B_1817	0	25	75	1	0.000165720581440153	0.450571704042806
OTU-B_31	18	27	55	0.0500010728149131	4.55295456793798e-06	0.838727371637165
OTU-B_299	18	14	68	0.110780454966446	0.0157096512631383	0.975781680817291
OTU-B_851	29	26	45	0.000600087569461677	0.0795931000922386	0.677234561577377
OTU-B_1139	5	28	67	0.843884528987693	0.00103672271713889	0.237174979911229
OTU-B_423	20	63	17	1.02890208395329e-06	7.76730434685601e-07	0.688704292665561
OTU-B_71	15	34	51	0.0882724417706547	0.577905616485721	0.732207588896523
OTU-B_266	18	54	28	0.0030085201468207	0.798060253933156	0.913180890162627
OTU-B_2337	14	7	79	0.261229866673632	0.0005023265140927	0.563413199733388
OTU-B_473	2	41	57	1	7.77907168026562e-08	0.597918656572532
OTU-B_194	0	51	49	1	5.12688889620752e-07	0.515634684458098
OTU-B_287	10	39	51	0.278654840339726	0.00546446412054854	0.78766260281883
OTU-B_2951	0	8	92	1	0.0015632035802664	0.761914127936318
OTU-B_1597	0	8	92	1	0.0528749955320374	0.956469468914183
OTU-B_315	5	52	43	0.599694749462206	4.62628186978016e-10	0.185949422626707
OTU-B_611	9	44	47	0.280194626033592	5.56100149055557e-10	0.0605741236672254
OTU-B_559	0	10	90	1	2.86502577150664e-06	0.494795832924646
OTU-B_2279	0	4	96	1	0.050559831109517	0.723591064649873
OTU-B_2027	6	0	94	0.88441345533635	0.00108335363522608	0.86184755721145
OTU-B_1579	4	22	74	0.986813323032467	0.529944767915635	0.999703026100181
OTU-B_2286	0	7	93	1	0.01206073720554	0.820960047316724
OTU-B_1280	12	35	53	0.148943014735265	0.055382228102043	0.848111520714075
OTU-B_614	0	33	67	1	7.09732246021244e-08	0.34729545706397
OTU-B_2641	0	10	90	1	0.000414437371992887	0.915747438227446
OTU-B_3583	15	11	74	0.230674315516558	5.3570101381149e-07	0.878848363891706
OTU-B_76	25	41	34	0.000404397410893817	8.43770325242234e-15	0.048689972341375
OTU-B_1000	11	51	38	0.0825307787188719	2.10236867677058e-07	0.814376356624963
OTU-B_1622	3	16	81	1	0.213514610858237	0.778454918629906
OTU-B_637	6	78	16	0.0245389901965406	1.06764150130567e-05	0.833519902057693
OTU-B_678	13	81	6	1.58567581876315e-11	0.0329172435166459	0.793360300932726
OTU-B_582	17	36	47	0.0460139098481142	0.179330040857822	0.568459709500746
OTU-B_1774	4	11	85	1	0.0700641010996777	0.732740128346767
OTU-B_3002	0	2	98	1	0.00014346388209034	0.718868470064505
OTU-B_535	0	43	57	1	3.66822046882389e-05	0.578450412356971
OTU-B_1784	0	22	78	1	0.00066146876865006	0.506775777928878
OTU-B_3358	4	7	89	1	1.55091009116112e-07	0.796704359780983
OTU-B_1576	0	10	90	1	0.00102272357098934	0.916600841454966
OTU-B_2578	11	7	82	0.42633069361275	0.0017523822776273	0.702529005571595
OTU-B_3432	9	20	71	0.517785706316475	4.09793998481043e-07	0.85806539175408
OTU-B_948	1	14	85	1	2.94721949018689e-08	0.550846489059475
OTU-B_1022	0	31	69	1	0.098084513191271	0.555110279194377
OTU-B_1766	15	13	72	0.230674315516558	0.0106831015167856	0.628017789215551
OTU-B_2003	2	16	82	1	0.00159650163720238	0.620789604362629
OTU-B_55	20	67	13	1.05012507850697e-08	0.0247273495314301	0.750698212719564
OTU-B_142	31	53	16	3.59532299237562e-11	8.50079445550411e-08	0.548377749907739
OTU-B_1446	0	43	57	1	0.0452601811213511	0.850314071121595
OTU-B_2040	10	27	63	0.365005350597297	0.00759967343896923	0.564163455257033
OTU-B_264	15	47	38	0.0213704089183498	7.99849322215672e-08	0.00903795552575449
OTU-B_1148	6	40	54	0.62185464281299	1.1227891335181e-05	0.82359073078764
OTU-B_515	13	51	36	0.0334995254438791	5.27649860885591e-08	0.526924205362099
OTU-B_2268	0	3	97	1	0.039544796974962	0.647987774879436
OTU-B_776	12	67	21	0.00203357778979705	0.031809217768341	0.94120729337331
OTU-B_3172	9	7	84	0.605178054807914	7.0188922672094e-07	0.73149225662409
OTU-B_3655	18	10	72	0.117108696954996	0.000130336676080494	0.96823399910688
OTU-B_1111	0	2	98	1	0.00318886883882774	0.847887790717198
OTU-B_1957	16	41	43	0.019328465628769	0.000445285755944848	0.707009521806826
OTU-B_1786	4	34	62	0.859183080809855	0.00307875344040364	0.996822765791793
OTU-B_2205	0	0	100	1	0.00218192026109754	0.767729822500868
OTU-B_2220	0	3	97	1	0.000735371351092962	0.594067455587092
OTU-B_2301	0	17	83	1	2.82585926203476e-05	0.81585423299478
OTU-B_2223	0	7	93	1	0.00418897477655414	0.370647993795397
OTU-B_2267	1	11	88	1	0.0318840192094839	0.969570425107016
OTU-B_162	5	0	95	0.931407113750836	0.782274919939468	0.806690664690911
OTU-B_3185	11	13	76	0.423618380806978	6.82419922886205e-08	0.86877697255104
OTU-B_441	14	19	67	0.209175946668556	0.00514381569995324	0.668523900725553
OTU-B_2927	5	16	79	0.891493397644411	1.26725018432529e-08	0.535073129851437
OTU-B_2377	0	0	100	1	2.3153270223996e-10	0.404782929575388
OTU-B_2390	0	30	70	1	1.27684110056826e-07	0.441135412910232
OTU-B_1283	25	8	67	0.0266023593939629	0.148301488706348	0.756476226184995
OTU-B_1672	0	26	74	1	0.160829330944865	0.776411050843962
OTU-B_3285	15	19	66	0.237037629894541	1.25831527731943e-05	0.772057444090354
OTU-B_590	0	41	59	1	3.25320832936119e-07	0.261538875759876
OTU-B_2623	0	16	84	1	6.78900651335004e-06	0.975371640472581
OTU-B_1071	0	14	86	1	0.0112793088396217	0.638004114405268
OTU-B_718	5	18	77	0.900553935277687	1.45408146021286e-07	0.1535667039249
OTU-B_3131	23	13	64	0.0247743670523354	2.03170934503553e-07	0.579273807520986
OTU-B_450	0	54	46	1	1.68144957727724e-11	0.0491028012274434
OTU-B_2904	10	7	83	0.49729332490849	0.0296064904386616	0.992979897242768
OTU-B_23	34	6	60	0.0024916983208385	0.546810257348974	0.80197089023578
OTU-B_62	2	33	65	1	0.0213289639392389	0.646854075282151
OTU-B_849	11	35	54	0.255389435202139	0.207430956716806	0.795508196437282
OTU-B_3248	0	18	82	1	4.48049471212006e-07	0.944314783011212
OTU-B_967	0	8	92	1	1.42611293313363e-05	0.655186489130254
OTU-B_546	5	49	46	0.61675642425114	4.5128794781004e-08	0.409996803461474
OTU-B_93	7	47	46	0.396203795067184	0.529942648298623	0.991925272613912
OTU-B_485	0	44	56	1	4.18534165816084e-12	0.248964339207731
OTU-B_526	17	7	76	0.239170753708548	6.48649771875627e-05	0.500028476398075
OTU-B_72	1	38	61	1	1.74215444898989e-06	0.742539450663366
OTU-B_381	10	53	37	0.158651329515381	0.0030350690372136	0.622898130124127
OTU-B_744	4	12	84	1	7.48053194385184e-08	0.431309679338416
OTU-B_63	0	6	94	1	0.687296422413686	0.883781004401987
OTU-B_255	16	21	63	0.109910282035313	0.728557790699322	0.920285274276196
OTU-B_972	10	8	82	0.515904109899962	1.86348686748542e-05	0.604454717130412
OTU-B_292	0	36	64	1	0.684134462907098	0.88995979851499
OTU-B_672	3	51	46	0.814905176986169	0.000403216515765959	0.324342192798302
OTU-B_1256	0	28	72	1	0.000153219292414402	0.929131463160162
OTU-B_1348	0	33	67	1	0.00549453481929248	0.865941238143806
OTU-B_795	3	47	50	0.832686007755471	1.07408788501671e-07	0.941621640621261
OTU-B_1382	0	10	90	1	0.161825373829224	0.612775987120757
OTU-B_334	11	29	60	0.307506027731112	0.0178871339411432	0.695242126048976
OTU-B_3040	3	19	78	1	0.00193502892771165	0.880725388027177
OTU-B_888	0	22	78	1	2.15510085882814e-05	0.916021354634662
OTU-B_963	4	8	88	1	0.0897771297933917	0.85259041170515
OTU-B_700	12	2	86	0.432825593482808	0.000647695835077604	0.513797661308137
OTU-B_1091	14	9	77	0.273460514712968	0.00807778135341096	0.850069555701527
OTU-B_2182	12	8	80	0.405288143145244	1.34057722992235e-07	0.431216486945009
OTU-B_2167	7	11	82	0.747665778717571	0.0115884735837935	0.90210916721638
OTU-B_390	0	8	92	1	1.3993443213895e-09	0.401009702622511
OTU-B_187	3	58	39	0.723576361843424	0.539401165599787	0.814312821682186
OTU-B_414	1	72	27	1	1.59224645024281e-05	0.939560013207029
OTU-B_1257	15	4	81	0.320810676637565	0.00166746893783411	0.582591349776881
OTU-B_1454	0	6	94	1	1.24602277811996e-05	0.533755765603427
OTU-B_222	0	43	57	1	0.841426905154794	0.652025954869838
OTU-B_437	5	20	75	0.837163807376921	0.463466884642268	0.941506579660083
OTU-B_532	20	17	63	0.0546040403546375	0.000557885963494475	0.665847117422696
OTU-B_1122	0	10	90	1	0.140317761078869	0.591764196300041
OTU-B_127	6	26	68	0.696037115224025	0.00603348733323111	0.753143448878223
OTU-B_922	0	10	90	1	2.05755755766258e-08	0.324143465171043
OTU-B_3375	13	18	69	0.274168128870418	6.12347457826954e-06	0.681912274010425
OTU-B_205	31	13	56	0.00383080463132586	4.37096592324612e-13	0.0991209092443912
OTU-B_2070	0	6	94	1	2.07049579876186e-07	0.620108860820726
OTU-B_1701	22	40	38	0.00172367697174864	0.0036025900118532	0.780668475111594
OTU-B_3395	4	8	88	1	2.79785958092076e-08	0.751970888178165
OTU-B_1376	22	58	20	7.18624291691664e-07	0.000876196069424752	0.768272137170518
OTU-B_1994	5	46	49	0.620128850965847	1.45988286417851e-05	0.581693906254278
OTU-B_1587	1	24	75	1	0.0547894256132194	0.7614076287628
OTU-B_1058	26	57	17	3.32055895438686e-09	0.0907986794802579	0.98780091415004
OTU-B_1634	18	16	66	0.104576596947327	0.0687585416447788	0.602547127311287
OTU-B_1867	7	19	74	0.652712024497153	0.359606772767438	0.484947677899014
OTU-B_2049	8	15	77	0.640456674290297	0.00558597448530761	0.457044312384075
OTU-B_585	29	59	12	2.09258951414041e-13	0.000743616249401125	0.972374419917469
OTU-B_929	20	49	31	0.000523135398277086	0.134487093866735	0.911292622843289
OTU-B_696	11	78	11	1.67756046531808e-05	0.000184928366354789	0.871598055082718
OTU-B_2787	0	3	97	1	0.00651618060077556	0.554808738198241
OTU-B_289	21	64	15	1.98253658502719e-08	0.0748485680213728	0.398630367648334
OTU-B_2115	0	22	78	1	0.121239598632171	0.856204255301048
OTU-B_297	8	57	35	0.164009262841699	0.115400131123424	0.915994673091696
OTU-B_1184	8	41	51	0.490338111133091	0.19426422702518	0.920029119061234
OTU-B_1708	0	20	80	1	0.00728037606360838	0.485623789360671
OTU-B_2096	26	0	74	0.0291994446148238	0.139016980654763	0.746318228270624
OTU-B_3148	12	0	88	0.405876498246085	0.00163936415108547	0.930217286445712
OTU-B_2608	11	1	88	0.495344113893037	0.00359353521543817	0.704531778484016
OTU-B_1191	0	9	91	1	0.40313049635612	0.879187844562336
OTU-B_2461	15	0	85	0.26597019255569	0.00118878510417959	0.799915886605926
OTU-B_1272	5	10	85	0.913532465430752	0.310028088405309	0.734303296375832
OTU-B_1842	14	15	71	0.236229747035731	0.0520369927345125	0.82847014864923
OTU-B_1171	15	54	31	0.00972396497749893	8.13254364821843e-05	0.980412727636488
OTU-B_2454	0	17	83	1	2.60139262982751e-08	0.223727173711135
OTU-B_3647	19	20	61	0.0511706482730319	0.00144011700419179	0.833788390419843
OTU-B_842	0	50	50	1	0.229163618433922	0.680800617001687
OTU-B_3100	12	6	82	0.42136517434395	0.000612026806627822	0.921039543855453
OTU-B_3164	2	13	85	1	1.12554223885221e-06	0.876813470627737
OTU-B_877	0	36	64	1	0.00130639987526391	0.222300958109148
OTU-B_1776	0	24	76	0.696037115224025	0.0107445162922093	0.468867556200465
OTU-B_1043	2	19	79	1	2.23221848969706e-10	0.127607808189964
OTU-B_1195	0	0	100	1	0.000587174150056298	1
OTU-B_2308	0	26	74	1	8.09486602096125e-06	0.480833251313318
OTU-B_2728	8	4	88	0.680003402629394	2.32853326343193e-05	0.727479323055046
OTU-B_126	23	28	49	0.00599776331198153	0.0100180065388144	0.61914563759285
OTU-B_1536	9	24	67	0.507908338360691	0.267580448936728	0.866813232535601
OTU-B_2588	9	3	88	0.630701801989194	8.25482204455547e-06	0.412531997489289
OTU-B_914	10	46	44	0.15991777541856	0.0331662192063898	0.782438158992435
OTU-B_300	29	30	41	0.000308391508490328	0.185538923309964	0.805794135535927
OTU-B_149	12	29	59	0.250992989585192	0.789401387919801	0.864807122540593
OTU-B_1245	16	5	79	0.23808350779155	0.0037128825658888	0.90014645473332
OTU-B_1469	7	15	78	0.737515807386675	0.0371397129323698	0.804245544707318
OTU-B_66	5	28	67	0.830381489158078	0.336245245202446	0.986156515765593
OTU-B_69	31	8	61	0.00350665850418693	0.000607015051359536	0.684481586812155
OTU-B_156	26	22	52	0.00869594480910031	2.64509643539124e-07	0.527795135319644
OTU-B_925	15	7	78	0.285310296416644	0.570081953593537	0.901098425125148
OTU-B_681	1	40	59	1	1.84398342864448e-05	0.601027904580876
OTU-B_1028	0	6	94	1	1.33442434683028e-05	0.237134150165394
OTU-B_1070	0	15	85	1	0.0780602219642334	0.445377372447911
OTU-B_2270	0	61	39	1	0.00279197853382095	0.521003211560572
OTU-B_1585	0	5	95	1	0.000244828221574068	0.692661031556863
OTU-B_767	0	28	72	1	3.90868844675137e-06	0.522293196938399
OTU-B_1643	0	13	87	1	0.770649927849716	0.739574725186308
OTU-B_2701	9	3	88	0.611629129699426	0.00422377937321109	0.800761821819846
OTU-B_2176	0	9	91	1	0.000240581311881359	0.813273357155818
OTU-B_378	0	52	48	1	0.0235476944207717	0.910274868535846
OTU-B_662	34	9	57	0.00283846285680375	0.00244213198041032	0.686748839318796
OTU-B_874	3	8	89	1	0.0435607083318912	0.932945884146264
OTU-B_2332	2	6	92	1	9.57940140367578e-06	0.650360333515117
OTU-B_341	25	47	28	1.77813335064746e-05	1.13696494141889e-09	0.507489243789123
OTU-B_2256	0	10	90	1	0.113252408891521	0.945710401702429
OTU-B_738	0	12	88	1	2.17822872181218e-06	0.667179583506364
OTU-B_1787	6	4	90	0.807886356020994	0.0317881004851771	0.738179154390763
OTU-B_2874	7	12	81	0.738479999350892	2.03713190834556e-07	0.626772149244958
OTU-B_2131	0	9	91	1	0.000901203979158036	0.728493799457576
OTU-B_1151	17	4	79	0.188051502508736	0.00010293450206219	0.593790989172817
OTU-B_2511	0	15	85	1	0.00545863160028657	0.868370752153171
OTU-B_2245	12	6	82	0.376374171805149	8.66644378045471e-08	0.546843978995436
OTU-B_2122	0	4	96	1	0.00354445365277796	0.730984601215132
OTU-B_1476	0	1	99	1	0.102629667088919	0.875174272927433
OTU-B_1699	8	4	88	0.716709328818648	5.45058284081163e-07	0.254965941362121
OTU-B_608	8	10	82	0.704368095798183	3.93180820203677e-05	0.551036364464604
OTU-B_828	6	84	10	0.00231770362937147	0.0686956157731921	0.697081386904606
OTU-B_2254	0	5	95	1	9.5522378095364e-05	0.753352744712071
OTU-B_1996	5	33	62	0.775237582419727	0.0450884123463106	0.643210912488121
OTU-B_2405	13	2	85	0.415985024415943	0.00336253453750076	0.958467633962085
OTU-B_2243	0	5	95	1	0.00169856745445227	0.916005611350802
OTU-B_687	0	16	84	1	1.31061596556273e-09	0.630765534699826
OTU-B_924	10	54	36	0.117108696954996	0.0261600807085954	0.770852596724525
OTU-B_2586	0	9	91	1	1.37071169022598e-07	0.542606913499318
OTU-B_1475	9	33	58	0.411792877564948	0.0127928951144093	0.963088714262859
OTU-B_1094	7	56	37	0.233404086569432	0.317379599040118	0.733919477018105
OTU-B_43	5	37	58	0.745067961126251	3.90587521230277e-13	3.39849204153036e-09
OTU-B_146	22	4	74	0.0575369027391417	4.36717200852708e-09	0.00376476502045263
OTU-B_148	22	28	50	0.0189370001036834	0.0507065820447307	0.767709333956778
OTU-B_84	20	43	37	0.00387877471327138	0.349955578540216	0.901535260184461
OTU-B_761	10	71	19	0.00387877471327138	1.08414012770145e-05	0.70105985183036
OTU-B_246	14	52	34	0.0142925031342591	8.01481537648498e-06	0.0588711189092504
OTU-B_405	14	82	4	2.67589698854778e-17	0.00367716492522062	0.777198140165615
OTU-B_226	10	73	17	0.00174252761277892	1.77688967041631e-07	0.116887140695121
OTU-B_3095	13	11	76	0.277024205535154	1.93853291120311e-20	0.00774106969349064
OTU-B_124	10	51	39	0.115657140992522	0.587996588425406	0.736772898183517
OTU-B_823	2	26	72	1	0.0223279350941496	0.376017375178904
OTU-B_846	2	36	62	1	0.0358956485749801	0.186744465475729
OTU-B_2310	0	9	91	1	1.2964603110698e-08	0.747790572658011
OTU-B_3727	7	23	70	0.686534928799662	1.20858253166644e-07	0.980587841310777
OTU-B_1804	11	7	82	0.474174326056151	0.0029888798193412	0.627569921959939
OTU-B_2208	0	14	86	1	1.26698570658783e-08	0.516690123109943
OTU-B_2073	9	4	87	0.591278184800006	0.0147224836074469	0.468542524857903
OTU-B_603	9	35	56	0.37763093611837	0.000457415208630125	0.0467309552335964
OTU-B_2283	0	10	90	1	0.00393758989190688	0.792318614440977
OTU-B_892	10	63	27	0.0446408326880548	1.63715817696472e-05	0.83752801850267
OTU-B_3566	14	4	82	0.298483543281581	1.49421726484261e-05	0.849410694387865
OTU-B_2938	7	3	90	0.749643821393541	0.0308777523666282	0.860420702608927
OTU-B_1937	0	7	93	1	0.0306295834014686	0.871383507812705
OTU-B_960	0	56	44	1	0.0906081763249343	0.656721057727747
OTU-B_3725	12	16	72	0.345950631155678	8.59165855060776e-09	0.863555749073155
OTU-B_208	14	33	53	0.124433528660285	7.69052654431438e-10	0.253703576454439
OTU-B_108	10	41	49	0.191998368774101	1.04553827196203e-14	0.00927456734528384
OTU-B_262	1	9	90	1	6.30646082618368e-08	0.583776800530778
OTU-B_314	20	3	77	0.110780454966446	2.89498696992226e-14	0.00777978967849755
OTU-B_1200	9	42	49	0.334455395766927	2.60734596771842e-05	0.735133187356068
OTU-B_2192	3	26	71	1	0.0229247408667581	0.498465495440938
OTU-B_613	0	18	82	1	1.85066683346667e-05	0.470288214258727
OTU-B_1018	7	33	60	0.599694749462206	0.326337890333838	0.763386719758203
OTU-B_352	25	28	47	0.0038896025626203	1.53937571851733e-13	0.00909727200862642
OTU-B_2118	14	0	86	0.285509273681872	4.93734269098594e-06	0.275044309888371
OTU-B_974	16	19	65	0.126616394624397	0.198130527654133	0.702631081921232
OTU-B_359	19	60	21	3.10313876207027e-05	0.00162886984688495	0.433211585364025
OTU-B_134	25	16	59	0.0181357366931482	0.0983993865470461	0.772278938437925
